,initial_investment,subsequent_investment,total_net_assets,year_to_date_return,day50_moving_average,day200_moving_average,week52_high_low_change,week52_high_low_change_perc,week52_high,week52_high_change,week52_high_change_perc,week52_low,week52_low_change,week52_low_change_perc,fund_yield,morningstar_overall_rating,morningstar_risk_rating,last_dividend,last_cap_gain,annual_holdings_turnover,fund_annual_report_net_expense_ratio,category_annual_report_net_expense_ratio,fund_prospectus_net_expense_ratio,fund_prospectus_gross_expense_ratio,fund_max_12b1_fee,fund_max_front_end_sales_load,category_max_front_end_sales_load,fund_max_deferred_sales_load,category_max_deferred_sales_load,fund_year3_expense_projection,fund_year5_expense_projection,fund_year10_expense_projection,asset_cash,asset_stocks,asset_bonds,asset_others,asset_preferred,asset_convertible,fund_sector_basic_materials,fund_sector_communication_services,fund_sector_consumer_cyclical,fund_sector_consumer_defensive,fund_sector_energy,fund_sector_financial_services,fund_sector_healthcare,fund_sector_industrials,fund_sector_real_estate,fund_sector_technology,fund_sector_utilities,fund_price_book_ratio,category_price_book_ratio,fund_price_cashflow_ratio,category_price_cashflow_ratio,fund_price_earning_ratio,category_price_earning_ratio,fund_price_sales_ratio,category_price_sales_ratio,fund_median_market_cap,category_median_market_cap,fund_year3_earnings_growth,category_year3_earnings_growth,fund_bond_maturity,category_bond_maturity,fund_bond_duration,category_bond_duration,fund_bonds_us_government,fund_bonds_aaa,fund_bonds_aa,fund_bonds_a,fund_bonds_bbb,fund_bonds_bb,fund_bonds_b,fund_bonds_below_b,fund_bonds_others,top10_holdings_total_assets,morningstar_return_rating,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_last_bull_market,category_return_last_bull_market,fund_return_last_bear_market,category_return_last_bear_market,years_up,years_down,fund_return_2020,category_return_2020,fund_return_2019,category_return_2019,fund_return_2018,category_return_2018,fund_return_2017,category_return_2017,fund_return_2016,category_return_2016,fund_return_2015,category_return_2015,fund_return_2014,category_return_2014,fund_return_2013,category_return_2013,fund_return_2012,category_return_2012,fund_return_2011,category_return_2011,fund_return_2010,category_return_2010,fund_return_2009,category_return_2009,fund_return_2008,category_return_2008,fund_return_2007,category_return_2007,fund_return_2006,category_return_2006,fund_return_2005,category_return_2005,fund_return_2004,category_return_2004,fund_return_2003,category_return_2003,fund_return_2002,category_return_2002,fund_return_2001,category_return_2001,fund_return_2000,category_return_2000,quarters_up,quarters_down,fund_return_2021_q3,fund_return_2021_q2,fund_return_2021_q1,fund_return_2020_q4,fund_return_2020_q3,fund_return_2020_q2,fund_return_2020_q1,fund_return_2019_q4,fund_return_2019_q3,fund_return_2019_q2,fund_return_2019_q1,fund_return_2018_q4,fund_return_2018_q3,fund_return_2018_q2,fund_return_2018_q1,fund_return_2017_q4,fund_return_2017_q3,fund_return_2017_q2,fund_return_2017_q1,fund_return_2016_q4,fund_return_2016_q3,fund_return_2016_q2,fund_return_2016_q1,fund_return_2015_q4,fund_return_2015_q3,fund_return_2015_q2,fund_return_2015_q1,fund_return_2014_q4,fund_return_2014_q3,fund_return_2014_q2,fund_return_2014_q1,fund_return_2013_q4,fund_return_2013_q3,fund_return_2013_q2,fund_return_2013_q1,fund_return_2012_q4,fund_return_2012_q3,fund_return_2012_q2,fund_return_2012_q1,fund_return_2011_q4,fund_return_2011_q3,fund_return_2011_q2,fund_return_2011_q1,fund_return_2010_q4,fund_return_2010_q3,fund_return_2010_q2,fund_return_2010_q1,fund_return_2009_q4,fund_return_2009_q3,fund_return_2009_q2,fund_return_2009_q1,fund_return_2008_q4,fund_return_2008_q3,fund_return_2008_q2,fund_return_2008_q1,fund_return_2007_q4,fund_return_2007_q3,fund_return_2007_q2,fund_return_2007_q1,fund_return_2006_q4,fund_return_2006_q3,fund_return_2006_q2,fund_return_2006_q1,fund_return_2005_q4,fund_return_2005_q3,fund_return_2005_q2,fund_return_2005_q1,fund_return_2004_q4,fund_return_2004_q3,fund_return_2004_q2,fund_return_2004_q1,fund_return_2003_q4,fund_return_2003_q3,fund_return_2003_q2,fund_return_2003_q1,fund_return_2002_q4,fund_return_2002_q3,fund_return_2002_q2,fund_return_2002_q1,fund_return_2001_q4,fund_return_2001_q3,fund_return_2001_q2,fund_return_2001_q1,fund_return_2000_q4,fund_return_2000_q3,fund_return_2000_q2,fund_return_2000_q1,fund_alpha_3years,fund_beta_3years,fund_mean_annual_return_3years,fund_r_squared_3years,fund_stdev_3years,fund_sharpe_ratio_3years,fund_treynor_ratio_3years,fund_alpha_5years,fund_beta_5years,fund_mean_annual_return_5years,fund_r_squared_5years,fund_stdev_5years,fund_sharpe_ratio_5years,fund_treynor_ratio_5years,fund_alpha_10years,fund_beta_10years,fund_mean_annual_return_10years,fund_r_squared_10years,fund_stdev_10years,fund_sharpe_ratio_10years,fund_treynor_ratio_10years,fund_return_category_rank_ytd,fund_return_category_rank_1month,fund_return_category_rank_3months,fund_return_category_rank_1year,fund_return_category_rank_3years,fund_return_category_rank_5years,load_adj_return_1year,load_adj_return_3years,load_adj_return_5years,load_adj_return_10years,sustainability_score,sustainability_rank,esg_peer_count,esg_score,peer_esg_min,peer_esg_avg,peer_esg_max,environment_score,peer_environment_min,peer_environment_avg,peer_environment_max,social_score,peer_social_min,peer_social_avg,peer_social_max,governance_score,peer_governance_min,peer_governance_avg,peer_governance_max
fund_return_2003_q4,,,,0.64503148558008,,,,0.6895111510009707,,,,,,0.5594534041162522,,,,,0.6907340686875344,,,0.5572933526024744,,,,0.645264982950635,0.8252781326859973,,,,,,,0.8398589284841521,-0.8178943211971695,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.581205102931377,,-0.5390548947536655,,,,,,,,,,,,0.6448798060784446,0.7197722806692347,,,,0.6997484723183264,0.7637079376443552,0.7864549161956838,,0.5957959240530007,0.6095096152397597,0.6938696502052487,0.551123726803773,0.5358253036046547,0.7270948395007442,0.753338005709593,-0.8884886258481992,-0.9000897061074076,,,,,0.7466342723577887,0.7741000378605468,-0.6808550362576821,-0.8106804242195921,0.6854515383404735,0.7299963118556085,0.502595645018138,0.5175329943502748,,,,,0.6525429370482798,0.6650616847250069,0.6024244142595511,0.6617524862994325,-0.6489380650447213,-0.7805435010715777,0.6852508855577333,0.7277143712256438,0.633293632637064,0.6872814567115476,-0.8637857024168955,-0.8786444506091232,,,0.6906410240694771,0.7081802708105207,0.5483965758200343,0.6291624667095806,0.6669994653384279,0.6963050545608364,0.8760023473167184,0.8739339575604008,-0.5895799238256194,-0.6275945289060539,,,,,,,,0.621551814849753,0.5433490920376424,0.7609934236331127,0.5424765264290111,0.7525814887098711,-0.8299532185521818,0.7879895135531519,,,0.7485153007797356,-0.7810248199129373,,,,0.677776764698137,0.6425134899398961,,0.5919172816329286,,0.656372957579216,,,0.5155116508864972,-0.8185045888643647,,,,-0.5181386916826966,,,0.6735404323677564,0.7279570484640813,,0.5680988374057748,,0.6713956452450146,-0.7595324469654172,0.7496927554374141,0.6440736414649629,-0.8746144895176605,,0.5956983870918859,0.8091084608062767,0.838538717724164,-0.8006011440051212,,0.6405090520437875,0.78707776697571,0.7785213019004564,-0.5580952692404462,-0.799001452167862,-0.6195380951662341,,-0.7123347648544606,,,0.7379704871317416,,0.8319022210673177,,,0.7775826000191763,,0.7106710200140371,,,0.8383414581744791,,,,1.0,0.7024968661757366,0.8552800201689205,-0.6394346025451408,0.565918985547142,-0.8246546738589332,-0.505574979352157,,0.6740433135034513,-0.643343728500295,,,,,,,,,0.6439004663446193,,0.8014000206498602,,,,,0.7090447751679875,,0.8003719422078954,,,,,0.6326970251741275,,0.8184786215198304,,,,,,,,,0.7985065169538145,0.5402033198492424,0.6442600562677865,0.5488686434711526,,,,,,,,,,,,,,,,,,,
fund_return_2003_q3,,,,,,,,,,,,,,,,,,,0.9651666613482791,,,0.5469611111972364,,,,,0.5466849021641095,,,,,,,0.5615931637105966,-0.544743543593917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618609682930881,,,,0.5001786851058966,,,,,-0.6617706032813714,-0.6520433798689415,,,,,0.540815227916335,0.5308717526702628,-0.5331618937920726,-0.6511317850686464,0.5865234531377698,0.5998216995025161,,,,,,,,,,,-0.64099105515629,-0.7125914784260139,0.6205933915063924,0.6482185720772949,0.6259470243219941,0.6637846085117778,-0.638892942263377,-0.6404467406340316,,,0.5603147278136528,0.6321572817305828,0.5582904579425566,0.5920843175993203,,0.5333768787851868,0.8463162944125785,0.7809743178275466,,,,,,,,,,,,0.5677342702230027,,0.6212870491539744,-0.5520611046389143,0.6009528935734142,,,0.5466282549373497,-0.513953319467376,,,,,0.5283744565239047,,0.5294895915803175,,0.6267674838837065,,,,-0.6258686152271072,,,,-0.5261686934545986,,,,0.588313613252505,,,,,-0.6325216073005149,0.5657077577884303,,-0.6422596434934854,,,0.5743956595126165,0.6417983901673501,,,,0.624627695116048,0.6913841146190343,,-0.5881550476515441,-0.5163041615748801,,,,,0.5075889381721465,,0.7155927035324857,,,0.7525811583229993,0.56431247550473,0.6619288681154114,,,0.6938470319668861,,,,0.7024968661757366,1.0,0.6624477178951026,,,-0.5694139977948954,,,0.6306099924129869,-0.5215865312234181,,,,,,,,,,,0.5815592293342051,,,,,0.5352167755649104,,0.5911764652063294,,,,,,,0.6363788644116473,,,,,,,,,0.5596582859781151,,,,,,,,,,,,,,,,,,,,,,
fund_return_2003_q2,,,,0.6017559940400993,,,,0.6614660384727331,,,,,,0.5073717541186329,,,,,,,,0.5361825668626334,,,,0.6148558857550491,0.7855767158925283,,,,,,,0.7841188316537945,-0.7606990011553045,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5426469940236818,,,,,,,,,,,,,,0.601326005682475,0.6029964202329045,,,,0.5565630357359044,0.7633950207623299,0.7826106980218696,0.571129820194192,0.648590852501688,0.6619329746132696,0.7390231424298669,0.6559897183170387,0.6348823679710961,0.7511465260367604,0.7724101249402797,-0.821926079455615,-0.8363539412605948,,,,,0.751817877897183,0.7746416948347298,-0.5537320286091464,-0.6638726615707456,0.7101833873471375,0.7274296488019715,,,,,,,0.732083942610303,0.7237667578344958,0.6517634212520523,0.6844012426236984,-0.5598851143741713,-0.6563878472091186,0.6832046496915105,0.7152494919460355,0.639366216108759,0.6445019247313922,-0.8171496156380051,-0.8164150305299486,,,0.5481755005203952,0.5672489799790305,,,0.6095732291255046,0.6284239057144779,0.9275285831588155,0.841644190456246,-0.7138350594835673,-0.7074964374768912,,-0.5266718907932713,,,,,-0.5074901456369869,0.6145803436005504,,0.767315062010764,0.5636083673598112,0.7479150995262921,-0.7373260317051495,0.7760207797954607,,,0.7809825174334832,-0.788842653233816,,,,0.6417027012012606,0.6364776660913152,,0.617817529452279,,0.712133291430177,,,0.5466810548406518,-0.7365296106234279,,,,,,,0.7058207302893565,0.7612215230621361,,0.6398160487400093,,0.5726851384811681,-0.664365062775677,0.7914416743072348,0.6256799804159716,-0.8176549458936718,,0.5988982617676905,0.7703630238894286,0.7871222154449852,-0.7516893831455234,0.5379537659723571,0.5891366756692987,0.7510256355305682,0.7728775713600469,-0.5040315413257171,-0.766072214084583,-0.5198333403727416,,-0.7675366956343943,,,0.6879491410800974,,0.7451719121372056,,-0.5696094553536134,0.7037857286141962,,0.6082821285781597,,,0.8643215227785931,,,,0.8552800201689205,0.6624477178951026,1.0,,0.6447666625821747,-0.828189207555816,-0.6477112920200142,,0.7917587553349557,-0.719360781643648,,,,,,,,,0.6953753502337122,,0.7573382830674387,,,,,0.7660212711000329,,0.7551496215279004,0.5112134128639162,0.5029793039859654,,,0.7183938188013721,,0.7624479629877828,,,,,,,,,0.7910509333182404,0.6093177731472599,0.7185469931594857,0.654945483631029,,,,,,,,,,,,,,,,,,,
fund_return_2003_q1,,,,,,,,,,,,,,,,,,,-0.9367432346601522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5378474816825805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6394346025451408,,,1.0,,0.5794680428283399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2002_q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5330820620476265,,,0.5348030076771043,,,,,,,,,,,,,,,,0.5165664245979601,,,,,,-0.5098264062485517,-0.5307317659718511,,,,,0.5210105391010876,0.5268974699416475,,,,,,,,,,,,,,,,,,,0.5477266328901031,,-0.5516489724781622,-0.5264762844960383,,,,,,,,,0.6000557326289436,0.5294096564793721,,,,,,,,,,,,,,0.526390509028792,,0.511298614445144,,,0.5142665137095166,,,,,,,,,,0.5124858942855586,,,,,,,,,,,,,,,,0.5377646127870503,,0.5044433569332047,,,,,,0.570614815767207,,,0.5087838362395586,,,,,,,-0.5159136437649948,,,0.507753442902388,,,,,,,,,,0.5367968178031198,,,,0.565918985547142,,0.6447666625821747,,1.0,-0.6124603765703698,-0.667088652652492,,0.5906914672632975,-0.5205289156544779,,,,,,,,,0.5219222764004986,,,,,,,0.5346412421262486,,,,,,,0.5016859812254045,,,,,,,,,,,,,0.5078381177267667,,,,,,,,,,,,,,,,,,,,
fund_return_2002_q3,,,,-0.6683050146795521,,,,-0.6939592700390684,,,,,,-0.592671373283723,,,,,,,,,,,,-0.6189844396786027,-0.7886452612385175,,,,,,,-0.8165135839757537,0.8074070834473708,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6313366418505607,,0.5790587265268609,,,,,,,,,,,,-0.6678792139843925,-0.6730397317941131,,,,-0.6216457034130073,-0.7819594856738198,-0.7721479533144975,-0.559734849728304,-0.6597555237181214,-0.6541871650602064,-0.7520568668847548,-0.6542639986078497,-0.6591292070416718,-0.769250061244448,-0.7991547373128068,0.8436355304554463,0.8644494108397357,,,,,-0.7580948314112467,-0.7885973450428432,0.5488897642723595,0.6550458392538691,-0.6920834625323383,-0.7235401517486879,,,,,,,-0.7600642981297656,-0.7739138258030545,-0.5708057984751267,-0.6475767395812422,0.568010834482328,0.6741749163610986,-0.6239275736166087,-0.669263771692918,-0.5532371241524994,-0.5881799636742051,0.8167229627596303,0.83543293901356,,,-0.5216896950616923,-0.5460899298369197,,,-0.5229832863431585,-0.6063691857037061,-0.7692631488415069,-0.787396040786297,0.839643461622729,0.7681893817343756,0.5204868172107326,0.5827058612731741,,,,,,-0.5284009525824716,-0.5365506652178442,-0.7388047401218852,-0.5438602796783348,-0.7229224994772051,0.7479176598336646,-0.7576678993167012,,,-0.780582752085148,0.8162728055970213,,,,-0.6895629894818052,-0.6836508172896602,,-0.569917412901463,,-0.6746151445787032,,,-0.5865063735297732,0.723572520319834,,,,,,,-0.762792216936468,-0.7356149829738149,,-0.6697542576104087,,-0.5289726689030825,0.7185064833830842,-0.7885044658006711,-0.6713784269278523,0.8389899810291302,,-0.6407091806825802,-0.8131539532899523,-0.7576408948822226,0.8310624668800618,,-0.6337598502211765,-0.693975542708319,-0.7030480888237914,0.5453898942823333,0.7792276397954854,0.5058734814023786,,0.7688503951528409,,,-0.7063448500323195,,-0.691838089520823,,,-0.6502318753752073,,-0.5754994330349428,,,-0.8046880097327835,0.5194907782601214,,,-0.8246546738589332,-0.5694139977948954,-0.828189207555816,0.5794680428283399,-0.6124603765703698,1.0,0.6653165252132484,,-0.777800133515839,0.7557819634172528,,0.5689937540136127,,,,,,,-0.6784987307290309,,-0.7578802031195282,,,,,-0.7560824181596028,,-0.7508833889078823,-0.5200423552328786,-0.5234787673690839,,,-0.7044951980214577,,-0.7516782204128333,,,,,,,,,-0.7931646986208216,-0.5995156472999569,-0.7151749265772589,-0.6506121994294789,,,,,,,,,,,,,,,,,,,
fund_return_2002_q2,,,,-0.5039804543128324,,,,,,,,,,,,,,,0.5618649447466072,,,,,,,,-0.5896116468494181,,,,,,,-0.5751481178314842,0.5561942835269638,,,,,,,,,,,,,-0.5190286147788405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5034974713046965,,,,,,-0.5754641204651131,-0.547090079591769,-0.6574548027197538,-0.7162109522803269,-0.6895394280170924,-0.745703696657556,-0.7269664418171393,-0.7276099092060521,-0.6609875447307706,-0.6758942321215876,0.5614644269443406,0.5882547443568162,,,-0.521852657815065,-0.5712014173265695,-0.6723329658018204,-0.7002440239066403,,,-0.5987732505329045,-0.6136955086258944,,,,,,,-0.6937434687726852,-0.6883528814653981,,,,,,,,,0.618101440347477,0.6080980775830895,,,,,,,,,-0.5667630113491434,-0.5436397835649182,0.9043770181642201,0.7824494658528665,0.6020931851872102,0.6235381738744502,,,,,,-0.5466394574608683,,,-0.5310857016202695,-0.6227284776784455,,-0.6430174460885529,,,-0.6985559768082289,0.6433859472183902,-0.6589606203585058,,,-0.5556697325104055,-0.5415694021076528,,-0.576631602533258,,-0.5767123097285797,,,-0.5803790459504159,0.5018523480067357,,,,,,,-0.7073252839469405,-0.6027069843248286,,-0.6090450441504972,,,,-0.6936022006833781,-0.5433617638498346,0.5609725035757236,,-0.5736056138270502,-0.6216660794616039,-0.5503388334187096,0.6363264186489955,,-0.5901506811157572,,,,0.5906642088272704,,,0.7276818300994624,,,-0.6030008188411681,,,,0.6297761188177401,,,,,,-0.5760978724614553,0.6383627169376798,,,-0.505574979352157,,-0.6477112920200142,,-0.667088652652492,0.6653165252132484,1.0,,-0.7475998996638173,0.7355235993803464,,0.6440203357588404,0.6606822768158651,,,,,,-0.704346163728467,,-0.5068783129531926,,,,,-0.7390195599630222,,-0.5018047719593893,-0.6121699083125562,-0.5576908197424066,,,-0.7373492215546963,,,,,,,,,,,-0.5675082856471885,-0.6770420114148775,-0.73215111144042,-0.7238083425459798,,,,,,,,,,,,,,,,,,,
fund_return_2002_q1,,,,,,,,,,,,,,,,,,,-0.7440060242819925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2001_q4,,,,0.5018089901787997,,,,0.6168276766610241,,,,,,,,,,,,,,,,,,0.5062496653268315,0.6615044366887901,,,,,,,0.6527334944134039,-0.6374484936679001,,,,,,,,,,,,,0.5252517021618885,,,,,,,,,,,,,,,-0.539504570607178,,-0.5006929402038947,,,,,,,,,,,,0.5012876708262582,,,,,,0.6928415722707018,0.7742339208370712,0.6372450088228582,0.7100181373245176,0.7195858590008236,0.7891576441281724,0.6732600474825426,0.6661115545664228,0.7146936642566138,0.7201136967897335,-0.7119381018294648,-0.7267458382097368,,,0.5830003720231433,0.6281421425186046,0.7116289777165076,0.7277235485258404,,,0.700078315644626,0.6977078466176945,,,,,,,0.6777812304261274,0.6679846976543661,,0.5284687646308437,,-0.5760472739898603,0.6925416076560112,0.7190414150912109,0.6946773180971832,0.681911409922601,-0.6995998677278867,-0.7217290362353337,,,,,,,,,0.7985559333702876,0.7771983415694105,-0.7086692139101675,-0.7145727927917411,,-0.5095275904247855,,,,,,0.5796139699974141,,0.6972847582172299,0.5822465137366811,0.7605910758020163,-0.574378611590189,0.7070606553803837,,,0.7776547234427553,-0.7410495741068165,,,,0.6350410089108861,0.674953268313785,,0.6096917540309988,,0.7702903580700967,,,0.5192505163143485,-0.6389016103683538,,,,,,,0.6550160043777464,0.7229430649852149,,0.5525025367195613,,,-0.6615103561874944,0.7702949019194367,0.5737127067363131,-0.7069158750692425,,0.5889789878170841,0.7463288901108187,0.6731506947963479,-0.6330663431820851,0.5127820132986367,0.63743899668015,0.6268798105960407,0.6495379903682131,,-0.6960800676583152,,,-0.706548183429612,,,0.6865928328654073,,0.5730579577216381,,-0.7155407241384661,0.5772302690483373,,0.5136865607973964,,,0.7561103014279149,-0.5787851451221032,,,0.6740433135034513,0.6306099924129869,0.7917587553349557,,0.5906914672632975,-0.777800133515839,-0.7475998996638173,,1.0,-0.8813151409921451,0.7267905249335151,-0.6632859256925505,-0.6020154855094353,,,,,,0.727725574279485,,0.6777399465709941,,,,,0.7987868583344758,,0.6734720293808537,0.5667142332038595,0.5589368934746406,,,0.7233214583026287,,0.673677847248842,,,,,,,,,0.7302506282664245,0.6689063482306472,0.775203894041906,0.6808927127612094,,,,,,,,,,,,,,,,,,,
fund_return_2001_q3,,,,,,,,-0.5624055834777056,,,,,,,,,,,,,,,,,,-0.5666466665774259,-0.653818086615779,,,,,,,-0.6509602210707806,0.6286999617838703,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5101251404849959,,,,,,,,,,,,,,,,,,,,-0.6327115181635382,-0.6848106325554845,-0.6040226033385736,-0.6767871675960878,-0.6657903383023243,-0.7482406446098887,-0.6425724270963479,-0.6463482589431868,-0.6648079723367144,-0.685300331701134,0.6769083092567678,0.6976170048531479,,,-0.5223588800325326,-0.5791851209153911,-0.6926121779389309,-0.7166289996512404,,,-0.6892308098541864,-0.7118099265475267,,,,,,,-0.659517867482126,-0.6539550666920598,,-0.5285654300026044,,0.5590063273350777,-0.5731874938275315,-0.5905858143774189,-0.5815837439204437,-0.6054624841474096,0.7041741760336052,0.7264432521732356,,,,,,,,,-0.6981618545926721,-0.7061754477446921,0.7440304868212826,0.7308553862832554,0.6496194329721223,0.6281368890143608,,,,,,-0.5542521389158084,,-0.6063786056183598,-0.57145478510573,-0.6845258937163475,0.5328318895053287,-0.6770259548892664,,,-0.7360355108032046,0.6995616837113727,,,,-0.6219192520677234,-0.6429882561116791,,-0.6107662215573242,,-0.6629940549289567,,,-0.5396885189833158,0.5991798451755169,,,,,,,-0.6602692032757933,-0.690018815000959,,-0.5442886336952087,,,0.6281771605776048,-0.7358422785195732,-0.5214132377882915,0.6741607856507018,,-0.5466664723538037,-0.6838013717879066,-0.6755816209427558,0.6658686945084797,,-0.5833341128028997,-0.5581372951582589,-0.5953397003335444,,0.6600033788809022,0.5018145373517358,,0.7230723708640073,,,-0.6574513591157708,,-0.5656552123098625,,0.6078995540654338,-0.5163505382779408,,-0.5306161091893521,,,-0.7159482854862229,0.5472709338084798,,,-0.643343728500295,-0.5215865312234181,-0.719360781643648,,-0.5205289156544779,0.7557819634172528,0.7355235993803464,,-0.8813151409921451,1.0,-0.6691596330227508,0.8227670387281474,0.7232581500868775,,0.5342240709030652,,,,-0.6829841015267608,,-0.6049246436858107,,,,,-0.744299976045938,,-0.6004516481206574,-0.5592759487341391,-0.5334352428410299,,,-0.6829916505970981,,-0.6087656419549025,,,,,,,,,-0.6482910847507549,-0.629746793618346,-0.7212756434364392,-0.645188999573686,,,,,,,,,,,,,,,,,,,
fund_return_2001_q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5224728870785803,,,,0.5023640606362466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5363638603882068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7267905249335151,-0.6691596330227508,1.0,-0.5181455441383573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fund_return_2001_q1,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5143493435537292,,,,,,,-0.5220117951450463,0.502047829805668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5876004406262603,-0.6209078426497435,-0.5939974408950864,-0.6415028083902966,-0.5774347288875881,-0.5703546709363163,,-0.5077333069493591,,0.5033204651483533,,,-0.5414919425023494,-0.5950727557102924,-0.5821871013524865,-0.6147366299784064,,,-0.6254718624657818,-0.6357196479745352,,,,,,,-0.5354447516080088,-0.531729182062904,,,,,,,,,0.5203482316390285,0.5341539655767971,,,,,,,,,,,0.664788155878706,0.6288335113673811,0.8584481863200506,0.6653738391081256,,,,,,-0.5668783356116355,,,-0.5123809602740368,-0.5693298178590062,,-0.5656759913901982,,,-0.5975800745554508,0.5203704822971384,,,,,,,-0.6105898050457531,,,,,-0.5357630161075426,,,,,,,,-0.5250124180405479,-0.605818514495328,,,,,,-0.5954798425510541,,,,,,-0.5618202809409997,0.539373168023993,,,,,,,,,0.590528172105823,,,,,,,0.535656644415068,,,,,,-0.5458383159561209,0.5426049589853397,,,,,,,,0.5689937540136127,0.6440203357588404,,-0.6632859256925505,0.8227670387281474,-0.5181455441383573,1.0,0.7519998181064076,,,,,,-0.6027595099882055,,,,,,,-0.6280816709490277,,,-0.51409214445366,-0.5018385658263351,,,-0.5869541841476354,,,,,,,,,,,,-0.5905407560928562,-0.6322511564131714,-0.5757134518483906,,,,,,,,,,,,,,,,,,,
fund_return_2000_q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5680437455565001,,-0.5079281849925298,,,,,,,,,,,,,,,,,,,,,-0.5800516299393604,-0.5556835199136089,,,,,,,,,,,,,-0.5931945318314683,-0.5532300032293889,-0.5989492134228734,-0.5814580768019472,-0.5267841032764653,,,,,,,,-0.604875487064202,-0.6281547266812074,-0.5233685847906694,,,,-0.6075997000285532,-0.5816644975827804,,,,,,,,,,,,,,,,-0.5011991579939226,,,,,,,,,,,,,0.6135990815372508,0.5392000998561294,0.6614313755197344,0.5922954109560862,0.7258477487368455,0.5790322863510281,,,,,,,-0.5606498618647278,-0.5380042563589138,,,,,-0.5494331007936182,,,,,,,,-0.6015087236704149,,-0.5198162433983885,,,,,,,,,,,,-0.5201211376048724,,,,,,-0.5530463738534929,,,,,,,,,,,,,,,,0.5785944771135413,,,,,,,0.6086463229318319,,,,,,,0.5102894220750904,,,,,,,,,0.6606822768158651,,-0.6020154855094353,0.7232581500868775,,0.7519998181064076,1.0,,0.5928690205762566,-0.5349976537264363,,,-0.5931070591562732,,,,,,,-0.6136001580140962,,,-0.5550209945348468,,,,-0.5403113432737982,,,,,,,,,,,,-0.599428134687677,-0.6293072481681468,-0.5354924283464321,,,,,,,,,,,,,,,,,,,
fund_return_2000_q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7728753136116774,0.5879168860796152,,,0.8475251399741348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
